price,fit,residuals,weight,length,width,depth,table,cut,color,clarity,depth.percentage
2797,2183.711664,613.2883363,0.57,5.34,5.35,3.31,55,Ideal,F,VVS2,61.9
2797,1733.265857,1063.734143,0.51,5.12,5.16,3.17,56,Ideal,D,VVS1,61.7
2797,3100.183151,-303.1831512,0.72,5.72,5.75,3.55,58,Ideal,G,VS2,61.9
2797,3254.775282,-457.7752824,0.74,5.77,5.81,3.58,58,Ideal,H,VS1,61.8
2797,3373.62013,-576.6201299,0.74,5.81,5.82,3.58,56,Ideal,H,VS1,61.6
2797,2345.451818,451.5481825,0.7,5.81,5.9,3.44,66,Fair,G,VVS1,58.8
2797,3713.562727,-916.5627273,0.8,6.03,6.01,3.67,57,Premium,F,SI2,61
2797,5188.196737,-2391.196737,1.01,6.19,6.05,4.13,60,Fair,E,SI2,67.4
2797,3508.272787,-711.2727869,0.8,5.92,5.82,3.72,60,Very Good,H,VS2,63.4
2798,3399.865962,-601.8659622,0.77,5.87,5.91,3.62,59,Ideal,I,VS1,61.5
2799,3615.270892,-816.2708924,0.83,6.19,6.25,3.61,62,Very Good,E,SI2,58
2799,4133.134433,-1334.134433,0.82,5.97,6.02,3.74,54,Ideal,F,SI2,62.4
2799,3596.676708,-797.676708,0.78,5.91,5.86,3.64,57,Ideal,D,SI1,61.9
2800,2337.804723,462.1952765,0.6,5.43,5.46,3.35,56,Very Good,G,IF,61.6
2800,4485.635229,-1685.635229,0.9,6.07,6.11,3.79,59,Good,I,SI2,62.2
2800,3007.365232,-207.3652317,0.7,5.6,5.66,3.5,58,Premium,E,VS1,62.2
2800,4643.542342,-1843.542342,0.9,6.17,6.23,3.8,56,Very Good,I,SI2,61.3
2800,3994.825068,-1194.825068,0.83,5.99,6.08,3.76,57,Ideal,G,SI1,62.3
2800,3978.137921,-1178.137921,0.83,6.03,6.07,3.74,57,Ideal,G,SI1,61.8
2800,3882.647319,-1082.647319,0.83,5.95,6.02,3.74,59,Very Good,H,SI1,62.5
2800,3102.238731,-302.2387313,0.74,5.74,5.68,3.59,60,Premium,G,VS1,62.9
2800,3536.71763,-736.7176305,0.79,5.92,5.95,3.67,59,Ideal,I,VS1,61.8
2800,2409.103523,390.8964767,0.61,5.43,5.45,3.39,56,Ideal,G,IF,62.3
2800,2574.006662,225.9933385,0.76,5.89,5.8,3.46,70,Fair,G,VS1,59
2801,5150.977115,-2349.977115,0.96,6.37,6.41,3.88,55,Ideal,F,I1,60.7
2801,3321.122591,-520.122591,0.73,5.8,5.76,3.61,55,Ideal,F,VS2,62.5
2801,3135.472431,-334.4724314,0.73,5.76,5.7,3.59,58,Premium,F,VS2,62.7
2801,3327.994476,-526.9944759,0.75,5.93,5.96,3.59,57,Ideal,H,SI1,60.4
2801,3014.911465,-213.9114653,0.71,5.7,5.67,3.53,58,Premium,F,VS2,62.1
2801,2845.943604,-44.94360397,0.71,5.9,5.87,3.4,60,Good,F,VS2,57.8
2801,3006.212901,-205.2129006,0.71,5.64,5.61,3.59,58,Good,F,VS2,63.8
2801,3069.193652,-268.1936521,0.71,5.69,5.64,3.56,57,Premium,F,VS2,62.8
2801,5592.587765,-2791.587765,1.04,6.46,6.41,4,58,Premium,G,I1,62.2
2801,5195.375523,-2394.375523,1,6.45,6.34,3.98,58,Premium,J,SI2,62.3
2802,4233.961164,-1431.961164,0.87,6.19,6.23,3.72,58,Very Good,G,SI2,59.9
2802,1973.292894,828.7071061,0.53,5.22,5.25,3.24,54,Ideal,F,IF,61.9
2802,3217.35707,-415.3570699,0.72,5.79,5.61,3.59,55,Premium,E,VS2,63
2802,2974.206816,-172.2068162,0.72,5.83,5.7,3.6,58,Premium,F,VS1,62.4
2803,2947.080299,-144.0802991,0.7,5.63,5.65,3.55,58,Very Good,F,VS2,62.9
2803,3362.511119,-559.511119,0.74,5.74,5.79,3.66,56,Very Good,E,SI1,63.5
2803,3145.658214,-342.6582143,0.71,5.75,5.71,3.51,56,Ideal,G,VS2,61.3
2803,3429.207872,-626.2078721,0.73,5.84,5.89,3.55,54,Ideal,E,SI1,60.6
2803,2931.225561,-128.2255606,0.7,5.56,5.59,3.63,58,Good,G,VS1,65.1
2803,2993.046499,-190.0464985,0.71,5.7,5.67,3.56,58,Premium,F,VS2,62.6
2803,2741.186326,61.81367443,0.71,5.85,5.81,3.38,62,Premium,F,VS2,58
2803,2784.042093,18.95790702,0.71,5.7,5.65,3.54,61,Premium,G,VS1,62.4
2803,3497.542231,-694.5422315,0.77,5.93,5.88,3.62,57,Premium,G,VS2,61.3
2803,2845.890492,-42.89049227,0.71,5.81,5.77,3.47,60,Premium,G,VS2,59.9
2803,3448.395832,-645.3958321,0.78,6.03,5.95,3.64,58,Premium,G,VS2,60.8
2803,3216.534919,-413.5349185,0.71,5.66,5.64,3.59,55,Very Good,G,VS1,63.5
2803,4593.325162,-1790.325162,0.91,6.21,6.15,3.85,57,Ideal,D,SI2,62.2
2804,3021.675066,-217.6750658,0.71,5.62,5.66,3.6,58,Very Good,E,VS2,63.8
2804,3046.764445,-242.7644453,0.71,5.66,5.68,3.63,57,Very Good,E,VS2,64
2804,3868.567685,-1064.567685,0.8,5.88,5.96,3.7,56,Very Good,E,SI2,62.5
2804,2907.924426,-103.9244264,0.7,5.69,5.73,3.56,58,Very Good,D,SI1,62.3
2804,3161.978439,-357.9784388,0.72,5.74,5.77,3.55,57,Ideal,F,VS1,61.7
2804,3062.723871,-258.7238708,0.72,5.75,5.7,3.56,58,Very Good,F,VS1,62.2
2804,3980.575829,-1176.575829,0.82,6.01,6.08,3.72,56,Ideal,H,VS2,61.5
2804,2902.721659,-98.72165924,0.7,5.68,5.7,3.47,59,Ideal,D,SI1,61
2804,3213.585883,-409.5858825,0.72,5.74,5.77,3.58,56,Ideal,D,SI1,62.2
2804,3357.591664,-553.5916637,0.72,5.77,5.8,3.56,54,Ideal,D,SI1,61.5
2804,4422.908792,-1618.908792,0.9,5.93,5.84,3.96,59,Fair,I,SI1,67.3
2805,3183.377467,-378.3774669,0.74,5.85,5.78,3.59,58,Premium,F,VS2,61.7
2805,3373.131055,-568.1310545,0.74,5.8,5.77,3.58,56,Premium,F,VS2,61.9
2805,3152.741284,-347.7412843,0.73,5.77,5.81,3.58,58,Ideal,E,SI2,61.8
2805,1497.495255,1307.504745,0.57,5.34,5.43,3.16,66,Fair,E,VVS1,58.7
2805,3223.653635,-418.6536349,0.73,5.75,5.7,3.58,57,Premium,F,VS2,62.5
2805,3195.224196,-390.2241958,0.72,5.74,5.7,3.59,56,Ideal,G,VS2,62.8
2805,2509.898979,295.1010205,0.74,5.82,5.75,3.53,68,Fair,F,VS2,61.1
2805,3900.101446,-1095.101446,0.82,5.92,5.89,3.78,57,Good,G,VS2,64
2806,3673.416074,-867.4160744,0.81,5.89,5.94,3.69,60,Very Good,G,SI1,62.5
2806,3326.259342,-520.2593423,0.75,5.85,5.9,3.56,58,Very Good,H,VVS1,60.6
2806,3129.527122,-323.527122,0.7,5.72,5.74,3.53,55,Ideal,F,SI1,61.6
2807,3045.214572,-238.2145719,0.71,5.66,5.72,3.54,58,Very Good,F,VS1,62.2
2807,3028.16952,-221.1695203,0.71,5.84,5.9,3.52,57,Very Good,F,VS1,60
2807,4811.009117,-2004.009117,0.93,6.21,6.19,3.84,57,Premium,J,SI2,61.9
2808,3794.606199,-986.6061994,0.8,5.87,5.91,3.7,57,Very Good,H,VS2,62.8
2808,3044.488661,-236.488661,0.7,5.64,5.71,3.52,57,Very Good,F,VS1,62
2808,5231.954132,-2423.954132,1,6.16,6.09,4.07,59,Fair,G,I1,66.4
2808,3434.242011,-626.2420105,0.75,5.78,5.74,3.65,56,Very Good,G,VS2,63.4
2808,2180.273552,627.7264476,0.58,5.41,5.43,3.3,56,Ideal,E,VVS2,60.9
2808,3209.209139,-401.2091388,0.73,5.74,5.7,3.61,57,Very Good,D,SI1,63.1
2809,3767.418374,-958.418374,0.81,5.85,5.79,3.67,59,Very Good,F,SI1,63.1
2809,3776.608647,-967.6086474,0.81,6.15,6.05,3.61,57,Premium,D,SI2,59.2
2809,3225.479338,-416.4793376,0.71,5.84,5.8,3.53,54,Premium,F,SI1,60.7
2809,6970.756942,-4161.756942,1.2,6.73,6.66,4.33,56,Fair,F,I1,64.6
2810,3138.376278,-328.3762776,0.7,5.63,5.7,3.5,56,Very Good,F,VS1,61.8
2810,2777.323419,32.67658077,0.7,5.77,5.84,3.48,60,Very Good,F,VS1,59.9
2810,3437.261624,-627.2616236,0.74,5.81,5.85,3.6,55,Ideal,D,SI2,61.7
2810,2794.011544,15.98845618,0.7,5.57,5.61,3.51,61,Good,F,VS1,62.8
2810,3827.319752,-1017.319752,0.8,5.84,5.93,3.69,57,Good,G,SI1,62.7
2811,3342.272154,-531.2721543,0.75,5.72,5.76,3.64,58,Very Good,F,SI1,63.4
2811,4180.232984,-1369.232984,0.83,5.98,5.95,3.79,54,Very Good,D,SI1,63.5
2811,5287.361188,-2476.361188,1,6.14,6.07,4.01,59,Fair,J,VS2,65.7
2811,5228.31774,-2417.31774,0.99,6.21,6.06,4.18,56,Fair,I,SI2,68.1
2812,2857.653037,-45.65303749,0.7,5.57,5.64,3.53,60,Very Good,G,VS1,63
2812,2962.556058,-150.5560577,0.7,5.75,5.85,3.45,58,Very Good,F,VS2,59.5
2812,2994.953179,-182.953179,0.7,5.49,5.53,3.5,59,Good,E,SI1,63.5
2812,2997.13787,-185.1378695,0.7,5.63,5.69,3.49,58,Very Good,F,VS2,61.7
554,395.1799978,158.8200022,0.32,4.37,4.34,2.73,58,Premium,I,SI1,62.7
554,373.0507341,180.9492659,0.32,4.39,4.34,2.74,58,Premium,I,SI1,62.8
554,477.5226398,76.47736024,0.32,4.37,4.35,2.72,57,Ideal,I,SI1,62.4
554,353.7603978,200.2396022,0.32,4.39,4.36,2.67,59,Premium,I,SI1,61
554,508.5827291,45.41727088,0.32,4.39,4.36,2.76,56,Very Good,I,SI1,63.1
554,428.9679419,125.0320581,0.32,4.47,4.42,2.7,57,Ideal,I,SI1,60.7
554,234.424414,319.575586,0.3,4.31,4.29,2.62,59,Premium,H,SI1,60.9
554,453.7698876,100.2301124,0.3,4.41,4.38,2.64,55,Premium,H,SI1,60.1
554,278.518757,275.481243,0.3,4.28,4.24,2.68,58,Premium,H,SI1,62.9
554,400.9238683,153.0761317,0.3,4.29,4.27,2.71,56,Very Good,H,SI1,63.3
554,492.8726486,61.12735138,0.3,4.26,4.2,2.7,55,Good,H,SI1,63.8
554,363.536142,190.463858,0.3,4.27,4.22,2.67,57,Ideal,H,SI1,62.9
554,144.9651165,409.0348835,0.3,4.25,4.23,2.69,60,Very Good,H,SI1,63.4
554,586.5760888,-32.5760888,0.32,4.36,4.34,2.78,55,Good,I,SI1,63.9
554,198.8190488,355.1809512,0.33,4.85,4.79,2.95,56,Ideal,H,SI2,61.4
555,425.715818,129.284182,0.29,4.28,4.33,2.66,55,Very Good,E,VS1,61.9
555,494.2892766,60.71072343,0.29,4.2,4.25,2.63,55,Very Good,E,VS1,62.4
555,368.2718736,186.7281264,0.31,4.32,4.35,2.68,58,Very Good,F,SI1,61.8
555,675.4336887,-120.4336887,0.34,4.47,4.5,2.76,56,Ideal,H,VS2,61.5
555,568.3796701,-13.37967009,0.34,4.54,4.57,2.75,57,Ideal,H,VS2,60.4
555,730.0728025,-175.0728025,0.34,4.48,4.52,2.78,55,Ideal,I,VS1,61.8
555,628.7647153,-73.76471526,0.34,4.5,4.53,2.8,56,Ideal,I,VS1,62
555,429.1164719,125.8835281,0.3,4.29,4.31,2.68,56,Ideal,G,VS1,62.3
555,378.4971749,176.5028251,0.29,4.26,4.31,2.64,56,Ideal,F,VS1,61.6
555,716.050402,-161.050402,0.35,4.56,4.58,2.77,56,Ideal,G,SI1,60.6
555,781.2020347,-226.2020347,0.43,4.94,5,2.9,62,Very Good,E,I1,58.4
556,429.7002382,126.2997618,0.32,4.37,4.42,2.7,58,Very Good,F,VS2,61.4
556,794.901821,-238.901821,0.36,4.54,4.57,2.82,56,Ideal,I,VS2,61.9
556,449.5316779,106.4683221,0.3,4.28,4.3,2.66,56,Ideal,G,VS2,62
556,182.4743639,373.5256361,0.26,4.09,4.12,2.52,57,Ideal,E,VS1,61.5
2812,2958.021515,-146.0215152,0.7,5.64,5.72,3.54,58,Very Good,F,VS2,62.3
2812,2779.488011,32.51198899,0.7,5.66,5.71,3.46,61,Very Good,F,VS2,60.9
2812,3081.848926,-269.8489258,0.71,5.69,5.72,3.56,57,Ideal,D,SI1,62.4
2812,4943.424256,-2131.424256,0.99,6.72,6.67,3.68,61,Fair,J,SI1,55
2812,2994.604544,-182.6045436,0.73,5.92,5.89,3.46,60,Premium,E,VS2,58.6
2812,1622.334166,1189.665834,0.51,5.15,5.11,3.18,57,Ideal,F,VVS1,62
2813,4533.521822,-1720.521822,0.91,6.3,6.29,3.77,58,Premium,G,SI2,59.8
2813,4193.95363,-1380.95363,0.84,6,5.95,3.79,55,Very Good,E,SI1,63.4
2813,4556.637696,-1743.637696,0.91,6.09,6.05,3.9,58,Good,I,VS2,64.3
2814,3282.14502,-468.1450204,0.76,5.86,5.81,3.63,59,Premium,E,SI1,62.2
2814,3427.864859,-613.8648592,0.76,5.88,5.85,3.62,57,Ideal,E,SI1,61.7
2814,3227.004774,-413.0047743,0.75,5.86,5.83,3.57,59,Premium,E,SI1,61.1
2815,2033.447739,781.552261,0.55,5.23,5.27,3.23,56,Very Good,D,VVS1,61.5
2815,3143.45919,-328.4591898,0.76,5.93,6.01,3.49,62,Very Good,F,SI2,58.5
2815,3239.934341,-424.934341,0.74,5.79,5.81,3.58,58,Premium,G,VS1,61.7
2815,3074.019953,-259.0199529,0.7,5.75,5.81,3.49,56,Ideal,H,SI1,60.4
2815,3081.347793,-266.3477935,0.7,5.7,5.76,3.52,56,Ideal,H,SI1,61.4
2815,3122.727875,-307.7278751,0.7,5.73,5.79,3.54,55,Ideal,H,SI1,61.5
2815,3060.800439,-245.8004391,0.7,5.72,5.77,3.53,56,Ideal,H,SI1,61.4
2815,4578.233792,-1763.233792,0.9,6.08,6.04,3.94,56,Fair,J,VS2,65
2815,4660.818653,-1845.818653,0.95,6.62,6.53,3.68,60,Fair,F,SI2,56
2815,4283.460165,-1468.460165,0.89,6.26,6.23,3.76,59,Premium,H,SI2,60.2
2815,2985.029477,-170.0294772,0.72,5.99,5.92,3.47,58,Premium,E,VS2,58.3
2815,4574.541341,-1759.541341,0.96,6.73,6.65,3.55,63,Fair,E,SI2,53.1
2815,5379.702649,-2564.702649,1.02,6.55,6.5,3.94,58,Premium,G,I1,60.3
2816,3684.386301,-868.3863015,0.78,5.91,5.95,3.64,56,Very Good,I,VVS2,61.4
2816,2334.102315,481.8976848,0.61,5.52,5.54,3.32,57,Ideal,G,VVS2,60.1
2816,3268.83514,-452.8351403,0.71,5.61,5.69,3.58,55,Good,D,VS1,63.4
2816,3415.793352,-599.7933519,0.78,5.96,5.88,3.64,59,Premium,F,SI1,61.5
2816,4292.600115,-1476.600115,0.87,6.16,6.13,3.85,56,Ideal,H,SI2,62.7
2816,4092.012262,-1276.012262,0.83,6.04,6,3.76,55,Ideal,H,SI1,62.5
2817,3111.983976,-294.9839761,0.71,5.78,5.73,3.53,56,Premium,E,SI1,61.3
2817,3092.771699,-275.7716994,0.71,5.84,5.89,3.53,56,Ideal,I,VVS2,60.2
2817,3106.031709,-289.0317087,0.71,5.66,5.64,3.54,57,Ideal,E,VS2,62.7
2817,3019.168118,-202.1681175,0.71,5.69,5.65,3.53,58,Premium,E,VS2,62.3
2817,2594.430853,222.5691473,0.63,5.48,5.52,3.38,56,Ideal,F,VVS2,61.5
2817,2899.040327,-82.0403269,0.71,5.86,5.83,3.46,59,Premium,E,SI1,59.2
2817,2901.794107,-84.79410668,0.71,5.75,5.7,3.54,59,Premium,E,SI1,61.8
2817,3198.58327,-381.5832704,0.71,5.77,5.72,3.52,55,Ideal,E,SI1,61.3
2817,2972.459626,-155.4596257,0.71,5.77,5.73,3.53,58,Premium,E,SI1,61.4
2817,4625.373398,-1808.373398,0.9,6.2,6.16,3.88,55,Ideal,J,VS2,62.8
2817,2649.581856,167.4181441,0.71,5.6,5.54,3.5,64,Good,E,SI1,62.8
2818,2723.102804,94.89719623,0.7,5.66,5.63,3.52,61,Premium,E,VS2,62.4
2818,2803.520203,14.47979705,0.7,5.78,5.73,3.41,60,Premium,E,VS2,59.3
2818,2792.093784,25.90621646,0.7,5.64,5.6,3.54,60,Premium,E,VS2,63
2818,5107.622801,-2289.622801,1,6.43,6.39,3.93,60,Premium,H,I1,61.3
2818,3703.01929,-885.0192901,0.86,6.36,6.22,3.73,62,Premium,F,SI2,59.3
2818,3675.010613,-857.010613,0.8,6.07,6,3.68,57,Ideal,H,SI1,61
2818,2999.251983,-181.251983,0.7,5.66,5.61,3.54,57,Ideal,E,VS1,62.9
2818,2877.695507,-59.69550744,0.7,5.91,5.83,3.5,57,Premium,E,VS1,59.6
2818,2790.472356,27.52764404,0.7,5.69,5.64,3.5,60,Premium,F,VS2,61.8
2818,2981.868447,-163.868447,0.7,5.68,5.64,3.55,57,Premium,E,VS1,62.7
2818,4875.425833,-2057.425833,1,6.34,6.12,4.08,62,Fair,H,SI2,65.3
2819,3104.743619,-285.7436187,0.72,5.64,5.68,3.61,58,Very Good,G,VS1,63.8
2819,3221.006353,-402.0063532,0.72,5.73,5.77,3.58,56,Ideal,H,VS1,62.3
2819,2578.282079,240.717921,0.7,5.76,5.79,3.45,63,Good,F,VS1,59.7
2819,4023.767697,-1204.767697,0.86,5.97,5.95,3.83,60,Good,F,SI2,64.3
2820,3018.603877,-198.6038775,0.71,5.66,5.69,3.57,58,Ideal,G,VS1,62.9
2821,3395.986229,-574.986229,0.75,5.8,5.78,3.59,57,Ideal,E,SI1,62
2821,3095.766889,-274.7668891,0.73,5.77,5.73,3.54,59,Premium,E,VS2,61.6
2821,1922.910432,898.0895676,0.53,5.2,5.21,3.22,55,Ideal,E,VVS1,61.9
2821,3122.173881,-301.1738808,0.73,5.83,5.76,3.55,58,Premium,E,SI1,61.3
2821,3209.473436,-388.4734357,0.73,5.72,5.7,3.63,57,Good,E,SI1,63.6
2821,2878.362885,-57.36288494,0.73,5.92,5.85,3.51,61,Premium,E,SI1,59.6
2821,3073.280698,-252.2806985,0.73,5.77,5.68,3.56,59,Premium,E,SI1,62.2
2821,3308.220486,-487.2204858,0.73,5.84,5.82,3.6,55,Premium,D,SI1,61.7
2821,3113.607465,-292.6074646,0.73,5.76,5.7,3.62,58,Very Good,E,SI1,63.2
2822,2779.020012,42.97998849,0.7,5.74,5.71,3.48,60,Premium,E,VS1,60.8
2822,2974.727927,-152.7279274,0.72,5.84,5.8,3.51,59,Premium,E,VS2,60.3
2822,2917.321441,-95.32144053,0.72,5.8,5.76,3.52,60,Premium,E,VS2,60.9
2822,2959.833874,-137.8338743,0.72,5.77,5.7,3.58,59,Premium,E,VS2,62.4
2822,2814.011862,7.988137997,0.7,5.73,5.7,3.44,60,Premium,E,VS2,60.2
2822,2453.596825,368.4031749,0.6,5.37,5.4,3.34,55,Ideal,F,VVS2,62
2822,3288.827523,-466.8275233,0.74,5.85,5.89,3.57,57,Ideal,I,VVS1,60.8
2822,3383.25373,-561.2537297,0.73,5.75,5.78,3.58,55,Ideal,F,SI1,62.1
2822,2831.392884,-9.392884496,0.71,5.71,5.67,3.57,60,Premium,D,SI1,62.7
2822,2994.588889,-172.5888894,0.71,5.75,5.73,3.52,58,Premium,D,SI1,61.3
2822,2725.983883,96.01611716,0.7,5.82,5.75,3.48,60,Premium,D,SI1,60.2
2822,3067.071092,-245.0710922,0.7,5.75,5.72,3.48,56,Ideal,D,SI1,60.7
2822,4297.278291,-1475.278291,0.9,6.04,6.03,3.86,61,Good,J,VS2,64
2822,3075.727625,-253.727625,0.71,5.86,5.83,3.52,56,Ideal,D,SI1,60.2
2822,2833.302198,-11.30219833,0.7,5.73,5.68,3.51,59,Premium,E,VS2,61.5
2822,3028.954942,-206.9549416,0.7,5.71,5.66,3.56,56,Premium,E,VS2,62.6
2822,2890.669167,-68.66916686,0.7,5.82,5.77,3.46,58,Ideal,D,SI1,59.7
2822,2492.193913,329.8060869,0.7,5.71,5.66,3.49,64,Good,E,SI1,61.4
2822,3047.635014,-225.6350141,0.7,5.62,5.59,3.51,57,Ideal,D,SI1,62.5
2822,3045.809884,-223.8098839,0.7,5.73,5.63,3.51,56,Ideal,D,SI1,61.8
2822,2656.747049,165.2529513,0.7,5.72,5.68,3.46,62,Premium,E,VS2,60.7
2822,2875.735595,-53.7355954,0.7,5.8,5.72,3.49,58,Premium,F,VS2,60.6
2822,3183.280715,-361.280715,0.7,5.75,5.71,3.52,54,Ideal,D,SI1,61.4
2823,3558.754264,-735.754264,0.79,5.86,5.9,3.69,59,Very Good,D,SI2,62.8
2823,4570.281117,-1747.281117,0.9,6.06,6.13,3.89,57,Good,I,SI1,63.8
2823,2998.620763,-175.6207631,0.71,5.71,5.66,3.54,58,Premium,E,VS2,62.3
2823,2511.542986,311.4570144,0.61,5.51,5.59,3.4,54,Ideal,E,VVS2,61.3
2823,4723.371925,-1900.371925,0.9,6.05,5.98,3.96,54,Fair,H,SI2,65.8
2823,3163.13438,-340.1343803,0.71,5.77,5.73,3.47,56,Ideal,E,SI1,60.5
2824,2936.785957,-112.7859572,0.71,5.74,5.69,3.5,59,Premium,D,VS2,61.2
2824,3553.874327,-729.874327,0.77,5.84,5.86,3.63,57,Ideal,I,VVS2,62.1
2824,3245.812421,-421.8124208,0.74,5.73,5.75,3.62,58,Good,E,VS1,63.1
2824,4088.122533,-1264.122533,0.82,6.02,5.97,3.74,54,Ideal,F,SI2,62.4
2824,3685.536369,-861.5363688,0.82,6.05,6.03,3.67,60,Premium,E,SI2,60.8
2825,2910.307411,-85.3074112,0.71,5.73,5.66,3.54,59,Premium,G,VS1,62.2
2825,3863.810151,-1038.810151,0.83,6.08,6.05,3.64,59,Premium,H,SI1,60
2825,3239.472727,-414.472727,0.73,5.75,5.8,3.58,57,Very Good,G,VS1,62
2825,3819.63066,-994.63066,0.83,6.02,5.95,3.74,59,Premium,H,SI1,62.5
2825,6343.803795,-3518.803795,1.17,6.9,6.83,4.13,61,Premium,J,I1,60.2
2825,3871.82057,-1046.82057,0.91,6.24,6.19,3.81,67,Fair,H,SI2,61.3
2826,3000.072585,-174.0725848,0.73,5.75,5.68,3.58,60,Premium,E,VS1,62.6
2826,2803.858687,22.14131259,0.7,5.94,5.88,3.38,59,Good,E,VS1,57.2
2826,4449.625709,-1623.625709,0.9,6.11,6.07,3.79,59,Premium,I,SI2,62.2
2826,2953.350952,-127.3509523,0.7,5.66,5.6,3.5,58,Premium,E,VS1,62.2
2826,3112.50149,-286.50149,0.7,5.6,5.58,3.54,56,Very Good,D,VS2,63.3
2826,2724.341379,101.6586206,0.7,5.78,5.74,3.42,61,Premium,E,VS1,59.4
2826,4559.925217,-1733.925217,0.9,6.17,6.07,3.88,56,Very Good,I,SI2,63.5
2826,3358.96857,-532.9685705,0.78,5.97,5.94,3.62,60,Premium,F,SI1,60.8
2826,5114.967595,-2288.967595,0.96,6.41,6.37,3.88,55,Ideal,F,I1,60.7
2827,2859.123874,-32.12387415,0.7,5.67,5.7,3.54,59,Very Good,D,SI1,62.3
2827,3350.25023,-523.2502297,0.72,5.68,5.7,3.64,54,Good,D,VS2,64
2827,3543.445323,-716.4453231,0.79,5.96,5.9,3.71,58,Premium,H,VVS2,62.6
2827,3012.132035,-185.1320352,0.7,5.69,5.74,3.52,57,Ideal,H,VVS1,61.6
2827,3160.433987,-333.433987,0.7,5.66,5.7,3.54,55,Ideal,H,VVS1,62.3
2828,3001.640376,-173.6403762,0.7,5.74,5.77,3.49,57,Ideal,D,SI2,60.6
2828,5167.787642,-2339.787642,1.01,6.39,6.31,3.91,61,Premium,H,SI2,61.6
2829,3062.723871,-233.7238708,0.72,5.75,5.7,3.56,58,Premium,F,VS1,62.2
2829,3942.5723,-1113.5723,0.8,5.91,5.87,3.75,54,Good,E,SI2,63.7
2829,2289.635391,539.364609,0.59,5.36,5.38,3.33,56,Ideal,E,VVS1,62
2829,3134.971299,-305.971299,0.72,5.77,5.74,3.55,57,Ideal,F,VS1,61.7
2829,3321.085134,-492.0851335,0.75,5.88,5.82,3.62,57,Premium,E,SI2,61.9
2829,3727.875075,-898.8750749,0.8,6.05,6.01,3.63,57,Premium,E,SI2,60.2
2830,2961.422169,-131.4221691,0.71,5.65,5.7,3.56,59,Very Good,E,VS2,62.7
2830,3639.380787,-809.3807875,0.77,5.84,5.89,3.62,56,Very Good,H,SI1,61.7
2830,5138.443994,-2308.443994,0.97,6.41,6.43,3.9,56,Ideal,F,I1,60.7
2830,1788.22444,1041.77556,0.53,5.23,5.29,3.19,57,Ideal,F,VVS1,60.9
2830,1817.06032,1012.93968,0.53,5.16,5.19,3.2,57,Ideal,F,VVS1,61.8
2830,3946.346446,-1116.346446,0.8,5.94,5.99,3.7,54.4,Ideal,I,VS2,62.1
2830,4200.936838,-1370.936838,0.9,6.21,6.13,3.74,62,Premium,G,SI1,60.6
2831,3227.880299,-396.880299,0.76,5.89,5.98,3.61,60,Very Good,E,SI2,60.8
2831,3175.501768,-344.5017678,0.72,5.7,5.76,3.57,57,Ideal,E,SI1,62.3
2831,3395.382471,-564.3824705,0.75,5.82,5.87,3.59,57,Ideal,E,SI1,61.4
2831,3079.767945,-248.7679452,0.72,5.73,5.76,3.57,58,Premium,E,SI1,62.1
2831,3750.675077,-919.6750768,0.79,5.93,5.91,3.66,56,Ideal,G,SI1,61.8
2832,3085.738655,-253.7386551,0.72,5.71,5.75,3.58,58,Very Good,F,VS2,62.5
2832,4334.127427,-1502.127427,0.91,6.15,6.18,3.87,61,Very Good,I,SI2,62.8
2832,3040.829382,-208.8293817,0.71,5.75,5.65,3.54,57,Premium,G,VVS2,62.1
2832,3674.980518,-842.9805182,0.81,5.87,5.81,3.68,60,Premium,G,SI1,63
2832,3971.195446,-1139.195446,0.82,5.91,5.97,3.71,57,Ideal,H,SI1,62.5
2832,2991.200292,-159.2002924,0.71,5.72,5.66,3.54,58,Premium,F,VS1,62.2
2832,4125.172536,-1293.172536,0.9,6.05,6.01,3.88,63,Good,J,SI1,64.3
2833,3764.035185,-931.0351855,0.8,5.86,5.95,3.66,58,Very Good,I,VS2,62
2833,1881.747194,951.2528058,0.56,5.28,5.34,3.24,59,Very Good,E,IF,61
2833,2719.388339,113.6116614,0.7,5.77,5.8,3.45,61,Very Good,D,VS2,59.6
2833,2985.481822,-152.4818224,0.7,5.74,5.76,3.51,57,Ideal,D,VS2,61
2833,2487.057365,345.9426354,0.61,5.45,5.48,3.37,55,Ideal,F,VVS2,61.7
2833,4160.473099,-1327.473099,0.85,6.02,6.07,3.78,57,Ideal,H,SI2,62.5
2833,3005.897028,-172.8970284,0.7,5.73,5.75,3.49,57,Ideal,F,SI1,60.7
2834,3831.672645,-997.672645,0.8,5.94,5.87,3.67,56,Ideal,G,VS2,62.2
2834,3758.59668,-924.5966798,0.8,5.91,5.87,3.7,57,Ideal,H,VS2,62.8
2834,1612.403136,1221.596864,0.51,5.16,5.19,3.1,58,Very Good,D,VVS1,59.9
2834,1793.706074,1040.293926,0.53,5.2,5.23,3.2,57,Ideal,F,VVS1,61.4
2834,3728.573275,-894.5732746,0.78,5.92,5.95,3.67,55,Ideal,I,VS2,61.8
2834,4703.366758,-1869.366758,0.9,6.17,6.14,3.9,54,Very Good,J,SI1,63.4
2834,4358.909394,-1524.909394,0.9,6.07,6,3.94,59,Fair,G,SI2,65.3
2834,3588.908329,-754.9083293,0.77,6.01,5.95,3.63,55,Ideal,E,SI2,60.7
