date,kftx,gold,sp500,nasdaq,dxy,expinf
2012-02-14,415.667,1720.23,1350.5,2575.24,79.58,2.46
2012-02-15,414.382,1728.18,1343.23,2556.01,79.67,2.48
2012-02-16,420.029,1728.25,1358.04,2592.29,79.348,2.53
2012-02-17,421.379,1723.49,1361.23,2584.24,79.331,2.55
2012-02-20,421.379,1734.93,1361.23,2584.24,79.331,2.55
2012-02-21,422.019,1759.25,1362.21,2590.24,79.044,2.56
2012-02-22,422.678,1776.3,1357.66,2579.78,79.211,2.57
2012-02-23,428.16,1780.78,1363.46,2594.93,78.819,2.54
2012-02-24,428.971,1772.35,1365.74,2604.21,78.352,2.51
2012-02-27,430.658,1767.65,1367.59,2606.76,78.568,2.46
2012-02-28,431.888,1784.25,1372.18,2633.46,78.273,2.51
2012-02-29,430.93,1696.76,1365.68,2623.1,78.737,2.53
2012-03-01,430.35,1718.25,1374.09,2643.54,78.789,2.53
2012-03-02,429.349,1712.45,1369.63,2641.58,79.403,2.51
2012-03-05,431.021,1706.32,1364.34,2614.92,79.3,2.46
2012-03-06,424.9,1674.38,1343.36,2588.95,79.866,2.42
2012-03-07,429.214,1684.91,1352.63,2607.85,79.712,2.42
2012-03-08,432.299,1699.85,1365.91,2637.18,79.139,2.47
2012-03-09,436.306,1713.85,1370.87,2646.85,80.041,2.49
2012-03-12,434.981,1701.34,1371.09,2646.85,79.89,2.5
2012-03-13,442.102,1674.03,1395.95,2697.43,80.193,2.55
2012-03-14,440.417,1644.79,1394.28,2708.41,80.565,2.57
2012-03-15,444.621,1658.66,1402.6,2714.79,80.15,2.61
2012-03-16,444.831,1659.98,1404.17,2712.78,79.786,2.68
2012-03-19,446.196,1664.5,1409.75,2733.26,79.452,2.71
2012-03-20,444.288,1650.86,1405.52,2737.63,79.593,2.69
2012-03-21,445.334,1650.55,1402.9,2736.88,79.657,2.67
2012-03-22,445.208,1645.91,1392.79,2731.5,79.736,2.68
2012-03-23,448.919,1661.7,1397.11,2728.55,79.345,2.68
2012-03-26,454.188,1690.18,1416.51,2778.02,78.982,2.66
2012-03-27,452.914,1680.75,1412.52,2782.12,79.047,2.65
2012-03-28,452.707,1663.55,1405.54,2770.97,79.126,2.61
2012-03-29,451.327,1661.57,1403.28,2762.05,79.186,2.63
2012-03-30,448.847,1668.15,1408.47,2755.27,79.004,2.62
2012-04-02,450.223,1677.75,1419.04,2784.42,78.82,2.68
2012-04-03,448.349,1645.85,1413.38,2782.78,79.483,2.68
2012-04-04,442.235,1620.55,1398.96,2745,79.778,2.64
2012-04-05,444.828,1631.15,1398.08,2762.5,80.076,2.59
2012-04-06,444.828,1640.3,1398.08,2762.5,79.886,2.61
2012-04-09,437.228,1640.26,1382.2,2739.98,79.733,2.62
2012-04-10,429.82,1659.93,1358.59,2695.12,79.891,2.63
2012-04-11,435.493,1658.98,1368.71,2708.13,79.795,2.65
2012-04-12,440.259,1675.78,1387.57,2740.26,79.285,2.69
2012-04-13,437.656,1658.38,1370.26,2698.99,79.888,2.63
2012-04-16,438.494,1652.01,1369.57,2670.1,79.555,2.63
2012-04-17,442.66,1649.59,1390.78,2723.58,79.476,2.67
2012-04-18,439.208,1642.24,1385.14,2716.14,79.538,2.65
2012-04-19,439.129,1642.82,1376.92,2686.82,79.561,2.47
2012-04-20,441.563,1643.05,1378.53,2676.04,79.194,2.5
2012-04-23,436.981,1638.84,1366.94,2653.5,79.42,2.49
2012-04-24,437.685,1642.25,1371.97,2638.73,79.225,2.49
2012-04-25,442.473,1643.72,1390.69,2709.62,79.012,2.48
2012-04-26,447.058,1657.35,1399.98,2725.23,78.919,2.5
2012-04-27,449.603,1662.85,1403.36,2741.34,78.709,2.46
2012-04-30,444.418,1664.75,1397.91,2723.68,78.776,2.44
2012-05-01,448.079,1662.4,1405.82,2726.92,78.864,2.46
2012-05-02,446.586,1653.45,1402.31,2734.77,79.132,2.44
2012-05-03,441.647,1636.05,1391.57,2704.59,79.221,2.45
2012-05-04,436.29,1642.35,1369.1,2637.92,79.498,2.49
2012-05-07,435.17,1638.45,1369.58,2639.28,79.603,2.44
2012-05-08,431.615,1605.4,1363.72,2629.87,79.738,2.37
2012-05-09,428.521,1589.55,1354.58,2621.35,80.08,2.34
2012-05-10,429.059,1594.01,1357.99,2616.24,80.112,2.32
2012-05-11,427.964,1579.35,1353.39,2615.98,80.264,2.33
2012-05-14,425.456,1556.73,1338.35,2590.28,80.606,2.31
2012-05-15,423.947,1544.1,1330.66,2580.75,81.221,2.32
2012-05-16,422.622,1539.75,1324.8,2561.56,81.372,2.29
2012-05-17,415.482,1574.14,1304.86,2509.05,81.383,2.23
2012-05-18,410.125,1593.03,1295.22,2478.53,81.292,2.35
2012-05-21,416.051,1593.33,1315.99,2545.43,81.084,2.46
2012-05-22,424.159,1568.5,1316.63,2539.2,81.493,2.47
2012-05-23,424.995,1561.53,1318.86,2547.08,82.094,2.48
2012-05-24,425.436,1559.3,1320.68,2531.35,82.347,2.49
2012-05-25,424.983,1573,1317.82,2527.05,82.402,2.48
2012-05-28,424.983,1573.33,1317.82,2527.05,82.402,2.48
2012-05-29,427.547,1555.34,1332.42,2558.97,82.48,2.46
2012-05-30,421.425,1562.93,1313.32,2537.4,83.018,2.45
2012-05-31,419.376,1560.51,1310.33,2524.87,83.043,2.46
2012-06-01,407.664,1624,1278.05,2458.83,82.89,2.47
2012-06-04,408.369,1619,1278.18,2478.13,82.557,2.49
2012-06-05,413.155,1617.05,1285.5,2487.5,82.825,2.55
2012-06-06,421.022,1619.55,1315.13,2546.32,82.321,2.59
2012-06-07,419.952,1589.32,1314.99,2535.41,82.051,2.53
2012-06-08,421.19,1593.4,1325.66,2559.21,82.511,2.51
2012-06-11,416.11,1596.8,1308.93,2517.18,82.515,2.47
2012-06-12,417.478,1609.71,1324.18,2546.2,82.423,2.49
2012-06-13,414.472,1617.16,1314.88,2527.44,82.058,2.44
2012-06-14,417.591,1623.6,1329.1,2539.97,81.99,2.43
2012-06-15,421.286,1627.1,1342.84,2571.23,81.628,2.42
2012-06-18,423.827,1628.09,1344.78,2592.52,81.946,2.41
2012-06-19,427.981,1618.39,1357.98,2620.83,81.378,2.47
2012-06-20,427.667,1607.5,1355.69,2623.33,81.583,2.44
2012-06-21,419.575,1566.37,1325.51,2556.96,82.29,2.43
2012-06-22,423.759,1572.43,1335.02,2585.53,82.256,2.48
2012-06-25,417.289,1584.38,1313.72,2533.54,82.497,2.5
2012-06-26,419.369,1572.86,1319.99,2549.84,82.372,2.52
2012-06-27,424.647,1574.19,1331.85,2565.53,82.618,2.52
2012-06-28,423.998,1552.68,1329.04,2536.65,82.807,2.52
2012-06-29,434.24,1597.45,1362.16,2615.72,81.627,2.54
2012-07-02,439.717,1597.01,1365.51,2625.03,81.87,2.51
2012-07-03,442.381,1617.45,1374.02,2645.84,81.782,2.49
2012-07-04,442.381,1615.65,1374.02,2645.84,81.782,2.49
2012-07-05,442.501,1604.58,1367.58,2647.47,82.813,2.46
2012-07-06,437.672,1583.85,1354.68,2612.29,83.377,2.44
2012-07-09,437.733,1587.65,1352.46,2610.31,83.161,2.43
2012-07-10,434.335,1567.15,1341.47,2585.52,83.4,2.45
2012-07-11,436.904,1576.38,1341.46,2570.99,83.568,2.43
2012-07-12,435.407,1571.73,1334.76,2545.3,83.659,2.4
2012-07-13,442.614,1589.6,1356.78,2584.97,83.349,2.44
2012-07-16,440.707,1589.4,1353.64,2577.05,83.098,2.44
2012-07-17,442.299,1583.41,1363.67,2591.65,83.032,2.46
2012-07-18,443.227,1573.45,1372.78,2625.87,83.068,2.45
2012-07-19,442.375,1581.54,1376.51,2655.81,82.883,2.5
2012-07-20,436.837,1584.53,1362.66,2618.04,83.478,2.55
2012-07-23,431.691,1576.75,1350.52,2589.93,83.706,2.55
2012-07-24,430.076,1581.18,1338.31,2567.46,84.005,2.54
2012-07-25,432.235,1603.85,1337.89,2549.2,83.524,2.52
2012-07-26,436.757,1615.85,1360.02,2584.85,82.808,2.51
2012-07-27,440.815,1623.2,1385.97,2647.03,82.709,2.59
2012-07-30,439.405,1621.96,1385.3,2642.12,82.794,2.56
2012-07-31,438.128,1614.58,1379.32,2642.53,82.635,2.57
2012-08-01,430.68,1599.58,1375.14,2635.13,83.058,2.61
2012-08-02,429.181,1588.05,1365,2625.52,83.361,2.57
2012-08-03,437.238,1603.55,1390.99,2676,82.375,2.65
2012-08-06,438.242,1610.68,1394.23,2694.09,82.266,2.65
2012-08-07,442.182,1612.35,1401.35,2717.16,82.21,2.67
2012-08-08,441.461,1612.55,1402.22,2714.02,82.394,2.66
2012-08-09,443.46,1617.18,1402.8,2719.61,82.638,2.62
2012-08-10,443.683,1620.15,1405.87,2722.96,82.553,2.6
2012-08-13,442.507,1609.75,1404.11,2728.68,82.435,2.56
2012-08-14,442.483,1599.05,1403.93,2727.79,82.483,2.61
2012-08-15,444.108,1603.1,1405.53,2735.47,82.645,2.61
2012-08-16,448.415,1615.13,1415.51,2768.09,82.357,2.6
2012-08-17,449.007,1616.4,1418.16,2780.3,82.596,2.62
2012-08-20,447.612,1620.5,1418.13,2784.33,82.456,2.66
2012-08-21,447.722,1637.8,1413.17,2772.2,81.907,2.64
2012-08-22,446.096,1654.5,1413.49,2783.42,81.486,2.64
2012-08-23,443.204,1670.53,1402.08,2762.02,81.359,2.64
2012-08-24,445.339,1670.5,1411.13,2778.05,81.593,2.62
2012-08-27,445.542,1663.97,1410.44,2782.55,81.658,2.61
2012-08-28,446.315,1666.75,1409.3,2782.69,81.37,2.66
2012-08-29,447.7,1656.5,1410.49,2784,81.549,2.65
2012-08-30,444.403,1655.6,1399.48,2753.74,81.691,2.6
2012-08-31,446.76,1691.85,1406.58,2772.24,81.208,2.55
2012-09-03,446.76,1692.33,1406.58,2772.24,81.208,2.55
2012-09-04,450.364,1695.88,1404.94,2772.03,81.312,2.57
2012-09-05,450.809,1692.93,1403.43,2766.95,81.235,2.6
2012-09-06,457.034,1700.33,1432.12,2829.71,81.04,2.61
2012-09-07,458.286,1735.85,1437.92,2825.11,80.252,2.67
2012-09-10,456.9,1726.06,1429.08,2788.35,80.357,2.64
2012-09-11,457.815,1731.88,1433.57,2784.89,79.857,2.65
2012-09-12,460.562,1730.75,1436.56,2791.68,79.737,2.64
2012-09-13,464.896,1767.12,1459.99,2831.35,79.262,2.71
2012-09-14,467.271,1770.5,1465.77,2855.23,78.847,2.89
2012-09-17,464.96,1761.25,1461.19,2856.44,79.01,2.87
2012-09-18,464.852,1771.31,1459.32,2857.38,79.249,2.87
2012-09-19,465.337,1770.3,1461.05,2864.03,79.055,2.89
2012-09-20,464.785,1768.53,1460.26,2861.7,79.411,2.79
2012-09-21,467.625,1773.1,1460.15,2861.64,79.328,2.78
2012-09-24,466.058,1764.4,1456.89,2843.98,79.518,2.79
2012-09-25,460.382,1760.64,1441.59,2804.53,79.552,2.73
2012-09-26,456.802,1752.75,1433.32,2781.63,79.885,2.73
2012-09-27,462,1777.38,1447.15,2821.6,79.548,2.77
2012-09-28,459.927,1772.25,1440.67,2799.19,79.935,2.73
2012-10-01,459.928,1775.43,1444.49,2794.28,79.824,2.73
2012-10-02,459.316,1774.57,1445.75,2799.29,79.744,2.82
2012-10-03,462.659,1777.88,1450.99,2818.84,79.965,2.76
2012-10-04,467.61,1790.15,1461.4,2828.6,79.353,2.87
2012-10-05,467.122,1780.7,1460.93,2811.94,79.337,2.86
2012-10-08,463.363,1774.55,1455.88,2786.92,79.54,2.86
2012-10-09,458.854,1764.2,1441.48,2741.92,79.951,2.83
2012-10-10,457.979,1762.29,1432.56,2728.54,79.917,2.81
2012-10-11,459.381,1767.18,1432.84,2719.21,79.775,2.75
2012-10-12,457.3,1754.03,1428.59,2720.14,79.667,2.79
2012-10-15,461.19,1737.4,1440.13,2739.88,79.742,2.77
2012-10-16,465.005,1747.47,1454.92,2778.38,79.405,2.74
2012-10-17,467.108,1750.15,1460.91,2775.62,79.016,2.74
2012-10-18,465.228,1741.4,1457.34,2744.17,79.367,2.82
2012-10-19,458.421,1721.75,1433.19,2678.32,79.621,2.81
2012-10-22,458.5,1728.6,1433.82,2694.56,79.652,2.88
2012-10-23,455.997,1707.63,1413.11,2666.02,79.976,2.85
2012-10-24,454.474,1702.04,1408.75,2655.55,79.914,2.85
2012-10-25,453.174,1712.1,1412.97,2657.66,80.044,2.85
2012-10-26,455.207,1711.2,1411.94,2665.83,80.068,2.86
2012-10-29,455.207,1709.25,1411.94,2665.83,80.232,2.85
2012-10-30,455.207,1709.6,1411.94,2665.83,79.931,2.85
2012-10-31,453.862,1720.65,1412.16,2647.92,79.919,2.88
2012-11-01,460.11,1714.2,1427.59,2687.52,80.047,2.91
2012-11-02,452.114,1678,1414.2,2656.28,80.593,2.84
2012-11-05,452.665,1684.97,1417.26,2672.91,80.749,2.87
2012-11-06,456.913,1716,1428.39,2681.05,80.613,2.88
2012-11-07,450.91,1717.55,1394.53,2612.69,80.759,2.88
2012-11-08,446.832,1731.4,1377.51,2572.57,80.793,2.87
2012-11-09,448.893,1731.07,1379.85,2584.1,81.026,2.83
2012-11-12,448.83,1728.2,1380.03,2582.77,81.035,2.83
2012-11-13,446.711,1724.95,1374.53,2561.86,81.084,2.82
2012-11-14,439.144,1726.5,1355.49,2531.87,81.056,2.78
2012-11-15,438.033,1715.75,1353.33,2524.36,81.078,2.76
2012-11-16,440.705,1713.72,1359.88,2534.16,81.257,2.77
2012-11-19,447.323,1731.72,1386.89,2595.83,80.874,2.75
2012-11-20,446.359,1727.05,1387.81,2594.66,80.957,2.75
2012-11-21,448.961,1728.69,1391.03,2600.48,80.932,2.75
2012-11-22,448.961,1729.55,1391.03,2600.48,80.699,2.75
2012-11-23,454.08,1753,1409.15,2639.59,80.192,2.78
2012-11-26,455.533,1748.7,1406.29,2651.67,80.251,2.74
2012-11-27,454.134,1742.09,1398.94,2641.42,80.402,2.74
2012-11-28,455.372,1719.69,1409.93,2665.27,80.336,2.77
2012-11-29,459.528,1725.74,1415.95,2680.03,80.204,2.8
2012-11-30,460.568,1714.98,1416.18,2677.88,80.153,2.81
2012-12-03,458.888,1715.96,1409.46,2671.84,79.882,2.84
2012-12-04,460.122,1697.59,1407.05,2667.89,79.644,2.86
2012-12-05,463.125,1693.9,1409.28,2637.89,79.774,2.84
2012-12-06,464.312,1699.88,1413.94,2656.3,80.258,2.86
2012-12-07,463.838,1704.07,1418.07,2640.54,80.408,2.9
2012-12-10,464.411,1713.11,1418.55,2647.57,80.328,2.95
2012-12-11,469.819,1709.95,1427.84,2682.07,80.061,2.93
2012-12-12,469.79,1711.71,1428.48,2674.57,79.815,2.9
2012-12-13,466.432,1697.1,1419.45,2654.01,79.928,2.82
2012-12-14,463.991,1696.15,1413.58,2628.09,79.58,2.81
2012-12-17,469.329,1698.32,1430.36,2664.26,79.568,2.85
2012-12-18,474.404,1671.23,1446.79,2705.39,79.359,2.88
2012-12-19,473.016,1667.18,1435.81,2690.99,79.269,2.83
2012-12-20,476.145,1647.92,1443.69,2693.55,79.261,2.84
2012-12-21,471.303,1657.22,1430.15,2664.67,79.617,2.86
2012-12-24,469.938,1657.84,1426.66,2658.05,79.642,2.83
2012-12-25,469.938,1657.98,1426.66,2658.05,79.67,2.83
2012-12-26,466.297,1659.45,1419.83,2637.18,79.621,2.85
2012-12-27,466.269,1664.1,1418.1,2632.94,79.62,2.83
2012-12-28,464.216,1655.7,1402.43,2606.36,79.678,2.86
2012-12-31,471.135,1675.35,1426.19,2660.93,79.769,2.81
2013-01-01,471.135,1675.92,1426.19,2660.93,79.736,2.81
2013-01-02,480.67,1686.89,1462.42,2746.47,79.845,2.84
2013-01-03,480.585,1663.99,1459.37,2732.26,80.382,2.81
2013-01-04,484.633,1656.1,1466.47,2724.49,80.499,2.83
2013-01-07,483.684,1646.92,1461.89,2724.22,80.256,2.88
2013-01-08,484.988,1659.13,1457.15,2718.72,80.345,2.83
2013-01-09,488.205,1657.63,1461.02,2727.65,80.557,2.86
2013-01-10,488.12,1675.36,1472.12,2744.18,79.738,2.86
2013-01-11,489.436,1662.98,1472.05,2748.26,79.563,2.86
2013-01-14,489.701,1667.8,1470.68,2735.7,79.488,2.98
2013-01-15,490.723,1679.62,1472.34,2722.98,79.779,2.84
2013-01-16,487.522,1679.93,1472.63,2734.73,79.804,2.8
2013-01-17,490.145,1687.64,1480.94,2747.15,79.649,2.87
2013-01-18,491.979,1684.25,1485.98,2743.24,80.036,2.86
2013-01-21,491.979,1690.05,1485.98,2743.24,80.036,2.86
2013-01-22,495.52,1692.75,1492.56,2746.19,79.874,2.93
2013-01-23,494.535,1685.84,1494.81,2762.17,79.92,2.83
2013-01-24,495.399,1667.97,1494.82,2723.53,79.949,2.78
2013-01-25,496.979,1658.65,1502.96,2736.73,79.748,2.87
2013-01-28,495.442,1655.61,1500.18,2742.43,79.78,2.86
2013-01-29,496.426,1663.8,1507.84,2743.58,79.564,2.85
2013-01-30,495.479,1677,1501.96,2738.71,79.281,2.88
2013-01-31,506.874,1663.7,1498.11,2731.53,79.207,2.85
2013-02-01,511.723,1667.4,1513.17,2763.96,79.125,2.84
2013-02-04,504.864,1674.3,1495.71,2715.68,79.554,2.86
2013-02-05,507.409,1672.95,1511.29,2754.99,79.488,2.86
2013-02-06,509.307,1677.57,1512.12,2746.35,79.721,2.84
2013-02-07,506.669,1671.4,1509.39,2746.5,80.192,2.85
2013-02-08,510.351,1667.25,1517.93,2775.56,80.246,2.91
2013-02-11,511.731,1648.07,1517.01,2774.64,80.31,2.88
2013-02-12,509.771,1651.33,1519.43,2762.62,80.106,2.98
2013-02-13,509.172,1642.5,1520.33,2773.77,80.091,2.92
2013-02-14,511.087,1634.85,1521.38,2771.43,80.458,2.9
2013-02-15,513.616,1610.15,1519.79,2764.67,80.58,2.89
2013-02-18,513.616,1609.78,1519.79,2764.67,80.627,2.89
2013-02-19,518.751,1605.05,1530.94,2782.86,80.468,2.9
2013-02-20,515.9,1564.55,1511.95,2739.99,81.069,2.89
2013-02-21,506.458,1576.27,1502.42,2711.51,81.461,2.87
2013-02-22,510.327,1581.16,1515.6,2737.28,81.482,2.88
2013-02-25,503.549,1593.46,1487.85,2700.97,81.67,2.81
2013-02-26,505.654,1613.76,1496.94,2713.02,81.87,2.82
2013-02-27,511.639,1597.1,1515.99,2741.26,81.602,2.86
2013-02-28,511.902,1579.61,1514.68,2738.58,81.949,2.88
2013-03-01,513.024,1576.18,1518.2,2747.75,82.313,2.86
2013-03-04,515.439,1573.83,1525.2,2759.53,82.195,2.84
2013-03-05,522.538,1575.5,1539.79,2799.25,82.087,2.84
2013-03-06,523.62,1583.97,1541.46,2792.56,82.459,2.85
2013-03-07,522.662,1579,1544.26,2799.49,82.081,2.9
2013-03-08,524.737,1578.97,1551.18,2804.11,82.696,2.94
2013-03-11,526.183,1581.6,1556.22,2811.86,82.573,2.86
2013-03-12,523.815,1592.8,1552.48,2800.81,82.584,2.83
2013-03-13,525.299,1587.7,1554.52,2798.68,82.889,2.83
2013-03-14,528.275,1590.19,1563.23,2807.3,82.606,2.83
2013-03-15,527.615,1592.1,1560.7,2799.41,82.261,2.82
2013-03-18,524.868,1605.49,1552.1,2792.3,82.694,2.86
2013-03-19,522.08,1612.87,1548.34,2787.27,82.989,2.81
2013-03-20,528.294,1606.92,1558.71,2805.91,82.779,2.81
2013-03-21,526.454,1614.85,1545.8,2774.85,82.74,2.82
2013-03-22,530.491,1608.55,1556.89,2800.81,82.376,2.83
2013-03-25,530.177,1605.3,1551.69,2789.45,82.828,2.82
2013-03-26,534.576,1600.05,1563.77,2806.5,82.881,2.85
2013-03-27,535.243,1605.27,1562.85,2809.99,83.221,2.8
2013-03-28,539.376,1596.97,1569.19,2818.69,82.996,2.78
2013-03-29,539.376,1597.5,1569.19,2818.69,82.976,2.78
2013-04-01,534.68,1599.52,1562.17,2797.07,82.733,2.79
2013-04-02,532.67,1575.89,1570.25,2820.62,82.924,2.8
2013-04-03,525.541,1557.9,1553.69,2795.04,82.718,2.78
2013-04-04,526.875,1554.8,1559.98,2794.93,82.677,2.83
2013-04-05,521.428,1581.25,1553.28,2771.75,82.496,2.82
2013-04-08,526.128,1573.47,1563.07,2786.13,82.752,2.76
2013-04-09,525.143,1585.35,1568.61,2804.67,82.309,2.84
2013-04-10,534.972,1558.42,1587.73,2859.21,82.532,2.78
2013-04-11,536.555,1561.5,1593.37,2859.07,82.247,2.82
2013-04-12,534.674,1482.75,1588.85,2856.48,82.311,2.75
2013-04-15,522.629,1348.21,1552.36,2797.47,82.417,2.8
2013-04-16,529.444,1367.36,1574.57,2838.41,81.749,2.78
2013-04-17,523.994,1376.25,1552.01,2781.98,82.684,2.76
2013-04-18,521.86,1390.5,1541.61,2741.95,82.559,2.54
2013-04-19,524.885,1403.79,1555.25,2780.46,82.714,2.6
2013-04-22,527.573,1426.45,1562.5,2810.07,82.676,2.66
2013-04-23,534.205,1413,1578.78,2835.37,83.048,2.72
2013-04-24,535.021,1431.99,1578.79,2834.12,83.048,2.69
2013-04-25,539.89,1467.9,1585.16,2848.66,82.744,2.68
2013-04-26,540.158,1461.92,1582.24,2840.55,82.502,2.65
2013-04-29,544.629,1475.84,1593.61,2866.95,82.147,2.64
2013-04-30,551.075,1476.71,1597.57,2887.44,81.746,2.62
2013-05-01,546.899,1457.64,1582.7,2873.35,81.484,2.62
2013-05-02,554.579,1467.07,1597.59,2911.14,82.224,2.57
2013-05-03,561.248,1470.75,1614.42,2944.59,82.125,2.59
2013-05-06,561.857,1469.46,1617.5,2955.36,82.315,2.57
2013-05-07,566.32,1452.7,1625.96,2952.88,82.253,2.59
2013-05-08,567.574,1473.94,1632.69,2968.24,81.896,2.55
2013-05-09,565.321,1458.15,1626.67,2961.12,82.793,2.6
2013-05-10,569.116,1448.55,1633.7,2981.02,83.143,2.65
2013-05-13,568.819,1430.59,1633.77,2982.09,83.277,2.64
2013-05-14,576.864,1425.46,1650.34,2996.05,83.595,2.63
2013-05-15,577.164,1393.03,1658.78,3002.62,83.83,2.59
2013-05-16,575.829,1385.97,1650.47,2999.34,83.588,2.57
2013-05-17,582.235,1359.5,1667.47,3028.96,84.252,2.54
2013-05-20,582.296,1393.85,1666.29,3020.97,83.736,2.56
2013-05-21,582.491,1376.29,1669.16,3026.45,83.864,2.57
2013-05-22,573.983,1370.27,1655.35,2999.13,84.352,2.57
2013-05-23,577.436,1391.05,1650.51,2991.45,83.8,2.59
2013-05-24,577.123,1386.64,1649.6,2991.02,83.7,2.61
2013-05-27,577.123,1394.78,1649.6,2991.02,83.7,2.61
2013-05-28,582.893,1381.12,1660.06,3011.94,84.1,2.62
2013-05-29,581.612,1392.95,1648.36,2994.82,83.66,2.55
2013-05-30,587.44,1414,1654.41,3011.83,83.042,2.53
2013-05-31,582.641,1387.8,1630.74,2981.76,83.375,2.55
2013-06-03,583.805,1411.35,1640.42,2990.79,82.656,2.51
2013-06-04,580.746,1399.56,1631.38,2973.69,82.769,2.46
2013-06-05,574.463,1403.43,1608.9,2937.14,82.594,2.44
2013-06-06,578.096,1413.97,1622.56,2950.3,81.537,2.39
2013-06-07,583.696,1382.97,1643.38,2990.87,81.669,2.39
2013-06-10,586.382,1386.5,1642.81,2990.49,81.646,2.37
2013-06-11,580.299,1378.33,1626.13,2959.84,81.113,2.31
2013-06-12,576.337,1389.02,1612.52,2926.14,80.947,2.27
2013-06-13,585.45,1386.15,1636.36,2962.9,80.752,2.28
2013-06-14,581.942,1390.67,1626.73,2943.86,80.67,2.28
2013-06-17,588.602,1385.27,1639.04,2971.26,80.787,2.28
2013-06-18,593.458,1367.67,1651.81,2996.09,80.612,2.28
2013-06-19,586.8,1351.31,1628.93,2959.5,81.428,2.25
2013-06-20,575.71,1284.97,1588.19,2890.33,81.915,2.16
2013-06-21,577.202,1296.42,1592.43,2877.95,82.318,2.2
2013-06-24,570.799,1282.39,1573.09,2848.2,82.425,2.24
2013-06-25,576.755,1277.65,1588.03,2866.5,82.581,2.27
2013-06-26,582.169,1226.59,1603.26,2893.85,82.977,2.23
2013-06-27,587.981,1200.67,1613.2,2906.84,82.902,2.25
2013-06-28,587.557,1234.53,1606.28,2909.6,83.136,2.22
2013-07-01,593.557,1252.52,1614.96,2927.35,83.054,2.24
2013-07-02,589.214,1243.43,1614.08,2929.63,83.544,2.26
2013-07-03,591.783,1252.88,1615.41,2941.41,83.231,2.25
2013-07-04,591.783,1249.89,1615.41,2941.41,83.231,2.25
2013-07-05,599.73,1223.14,1631.89,2963.22,84.449,2.27
2013-07-08,602.74,1236.98,1640.46,2966.13,84.193,2.27
2013-07-09,607.264,1251.39,1652.32,2984.32,84.58,2.26
2013-07-10,606.915,1259.72,1652.62,3000.66,84.041,2.25
2013-07-11,613.44,1286.01,1675.02,3059.46,82.746,2.26
2013-07-12,615.31,1285.59,1680.19,3079.07,82.988,2.28
2013-07-15,617.505,1284.7,1682.5,3079.85,83.043,2.34
2013-07-16,613.518,1292.13,1676.26,3077.47,82.498,2.39
2013-07-17,615.236,1276.02,1680.91,3085.28,82.708,2.38
2013-07-18,617.577,1284.23,1689.37,3077.82,82.823,2.47
2013-07-19,616,1296.03,1692.09,3044.93,82.607,2.51
2013-07-22,618.031,1335.82,1695.53,3055.23,82.219,2.53
2013-07-23,617.968,1345.18,1692.39,3031.4,81.945,2.5
2013-07-24,621.279,1322.14,1685.94,3041.16,82.291,2.47
2013-07-25,623.791,1333.83,1690.25,3061.67,81.97,2.51
2013-07-26,619.986,1333.16,1691.65,3076.23,81.657,2.47
2013-07-29,619.225,1328.1,1685.33,3068.95,81.663,2.51
2013-07-30,622.3,1326.37,1685.96,3085.33,81.829,2.52
2013-07-31,625.603,1325.07,1685.73,3090.19,81.452,2.57
2013-08-01,639.691,1310.2,1706.87,3126.3,82.336,2.58
2013-08-02,645.5,1312.03,1709.67,3143.52,81.908,2.51
2013-08-05,645.761,1303.01,1707.14,3143.19,81.875,2.58
2013-08-06,644.133,1283.19,1697.37,3122.2,81.603,2.62
2013-08-07,643.792,1287.61,1690.91,3118.69,81.287,2.59
2013-08-08,650.583,1313.27,1697.48,3130.13,80.977,2.58
2013-08-09,650.759,1314.46,1691.42,3118.57,81.126,2.57
2013-08-12,651.84,1338.39,1689.47,3125.93,81.333,2.57
2013-08-13,655.614,1321.67,1694.16,3141.06,81.768,2.54
2013-08-14,652.809,1336.16,1685.39,3129.45,81.711,2.56
2013-08-15,640.615,1366.18,1661.32,3076.23,81.181,2.51
2013-08-16,640.822,1376.57,1655.83,3073.91,81.257,2.53
2013-08-19,636.534,1366,1646.06,3069.76,81.226,2.5
2013-08-20,641.637,1371.23,1652.35,3082.17,80.906,2.52
2013-08-21,637.809,1366.66,1642.8,3071.47,81.213,2.51
2013-08-22,645.751,1376.14,1656.96,3101.82,81.488,2.45
2013-08-23,646.968,1397.73,1663.5,3124.27,81.361,2.44
2013-08-26,645.336,1404.65,1656.78,3122.67,81.407,2.48
2013-08-27,629.605,1415.15,1630.48,3059.58,81.166,2.44
2013-08-28,629.6,1417.51,1634.96,3072.17,81.431,2.45
2013-08-29,633.172,1407.79,1638.17,3093.36,81.948,2.4
2013-08-30,626.525,1395.27,1632.97,3073.81,82.087,2.42
